F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,emotion
22.141134,0.12759237,22.147224,23.205496,23.807426,1.660202,128.28955,0.12662506,3.468022,5.5300207,0.99086756,0.82527727,0.16225746,0.66677284,1.9036992,1.7414417,7.612269,2.937331,16.344353,6.8614006,0.6611674,0.8362384,18.790478,0.8678567,19.572172,0.81097895,13.683799,0.83796763,7.2275662,1.8736064,0.040634457,1.1169537,1.7262968,0.6957035,0.5380133,8.009,3.862148,1.4672737,21.620388,0.355422,704.7065,0.39809933,1272.0308,0.19317922,-31.95326,-1.2232319,1694.2306,0.20551333,932.2281,0.40893984,-39.646313,-0.9132967,2748.2964,0.121326394,660.08984,0.6457034,-42.858818,-0.82738245,-15.090115,-0.52907145,22.919945,0.44408372,-0.02762373,-1.2574037,-0.013899494,-0.82950205,0.7795254,0.68637264,19.247356,0.90844715,20.192366,0.85022277,14.319968,0.8565092,6.34112,2.2585096,-16.25864,27.468578,-0.06821644,-0.00067243323,0.13443935,3.6585367,4.054054,0.22,0.21213204,0.02,0.0,-21.403147,C:/proje/ser_proje/dataset\Calm\6783_sk_nasil.wav,Calm
21.153275,0.13979475,19.621733,22.218603,23.232956,3.6112232,189.57375,82.9767,-24.316048,33.471436,1.0190043,0.793999,0.15901525,0.9125418,1.9140313,1.755016,11.791334,7.010787,12.1997795,7.0078516,0.7578118,0.735122,20.982962,0.8384854,18.979067,0.44474745,42.652195,0.46667182,18.849258,0.49591976,0.049565557,2.0924807,1.5925913,0.7989814,2.0673704,2.1862109,9.509672,1.7033646,26.237064,0.37663466,491.7072,0.5282429,1102.5579,0.2499174,-29.721779,-1.5903226,1676.6226,0.12730116,702.48975,0.58384824,-50.613174,-0.8016376,2592.8965,0.114109464,850.9575,0.34418187,-40.61761,-1.0631287,-19.810307,-0.4393327,25.084293,0.41415057,-0.04519193,-0.43244404,-0.019149406,-0.7220891,0.7564107,0.69093627,24.258602,0.57189167,19.096817,0.44866472,43.534626,0.4423405,18.320227,0.51732767,5.019038,0.45771697,-0.06511731,-0.0049227113,1.4838673,2.8037386,1.980198,0.45499998,0.035,0.06,0.0,-20.13449,C:/proje/ser_proje/dataset\Calm\6783_sk_nicin.wav,Calm
22.166992,0.41664085,15.469091,22.627186,22.94234,7.4732494,81.55155,33.330437,86.90649,44.885395,0.9150873,1.049733,0.124989435,0.37430358,1.753813,1.6288236,16.054457,9.147212,10.98077,5.439956,0.59778666,1.1047109,22.188385,0.72966534,6.5663075,1.9360002,22.970804,0.60150075,13.936315,0.6124779,0.062773384,2.297222,1.265336,0.5422562,-0.2684868,-21.690132,-0.57312846,-12.250379,19.515198,0.6546064,666.48456,0.46556517,1215.2664,0.18952088,-67.53785,-1.2357303,1700.4205,0.2148976,925.9672,0.2712839,-71.27135,-1.0904213,2724.5752,0.13655213,800.18915,0.3707819,-72.89448,-1.0566188,-14.110503,-0.57724947,22.232222,0.46157292,-0.019284619,-1.9226503,-0.015172874,-0.60636216,0.78767747,0.8999496,28.058634,0.49571612,4.6344037,2.9910405,21.679771,0.5975885,15.254562,0.5389371,-10.011324,18.88228,-0.05532625,-0.011376428,0.22323544,2.6143792,2.739726,0.25,0.24103941,0.11666667,0.06944222,-22.129951,C:/proje/ser_proje/dataset\Calm\6783_sk_odenek.wav,Calm
21.927164,0.12642585,22.603394,22.960186,23.198719,0.59532547,36.406185,24.883167,14.446672,0.0,0.81740236,0.7413477,0.1650953,0.673403,1.5011244,1.336029,4.4735246,1.7691634,4.094694,0.9618477,0.82308984,0.952635,36.24984,0.32913664,25.65378,0.20455424,32.824406,0.3732139,-5.247814,-3.0791206,0.04410378,2.9364514,1.1146979,0.744642,3.6486826,1.0933548,-1.6245354,-4.2184486,33.246544,0.16317703,653.8523,0.29663754,1196.4673,0.19093516,-17.037046,-0.44029525,1897.9177,0.14789723,840.4229,0.5643091,-35.75529,-0.19076174,2952.5083,0.10144325,698.20593,0.44725716,-36.670944,-0.15232696,-26.683111,-0.257076,31.099848,0.19551745,-0.017324463,-1.807083,-0.038113557,-0.6828246,0.88352925,0.8877286,36.82913,0.32897013,25.797964,0.20903514,33.72062,0.35985562,-6.681457,-2.3469603,0.0,0.0,0.0,0.0,0.0,3.1914895,1.1363636,0.87,0.0,0.0,0.0,-16.99785,C:/proje/ser_proje/dataset\Calm\6783_sk_ogul.wav,Calm
21.952644,0.16702586,20.378845,23.20557,23.968782,3.5899372,74.78787,47.237343,19.760374,69.71091,0.75038457,0.77683,0.15655145,0.66100484,1.2209015,1.06435,7.928789,3.2600944,8.9752245,2.1058264,1.0870284,0.94105375,34.878117,0.29107457,25.783436,0.23056246,24.818037,0.53308576,-6.3572598,-2.7876785,0.07809068,2.0820272,1.5758711,0.87579894,1.8068074,1.6348387,3.7618973,4.1044426,32.560097,0.2513397,717.6611,0.2296229,1240.688,0.18775909,-29.961962,-1.3714724,1940.6788,0.17654012,1121.7146,0.58633757,-46.98512,-0.79036885,2921.1873,0.11164097,668.7721,0.49594763,-47.887615,-0.7626898,-27.643818,-0.2403745,33.78335,0.2052259,-0.026572892,-1.025327,-0.040199418,-0.55656457,1.2181995,0.83250964,36.438316,0.26661217,26.393349,0.22749889,26.178852,0.51389617,-9.488183,-1.717628,-21.363659,33.16981,-0.058422964,-0.0006623432,0.06048149,3.0927837,1.0989012,0.84999996,0.0,0.04,0.0,-19.08188,C:/proje/ser_proje/dataset\Calm\6783_sk_okul.wav,Calm
21.86861,0.1428164,20.352625,22.898752,23.74785,3.3952255,384.89642,350.70294,122.175446,105.61864,1.0742221,0.76386756,0.17675611,0.89435375,1.9045699,1.7278137,14.312967,7.9402137,11.236202,4.8034506,0.98940766,0.9474104,22.213741,0.79796416,13.669236,0.7301004,23.757774,0.3447676,24.793533,0.49072167,0.1125382,1.6490911,1.9795774,0.6847256,1.6868654,1.9388098,5.141959,3.120836,23.899439,0.50004077,740.509,0.3856478,1163.7295,0.19238797,-52.897503,-1.2735234,1807.6459,0.14561789,871.1232,0.24026746,-57.789974,-1.0598347,2800.5217,0.121942036,884.342,0.26824015,-60.521957,-0.9869339,-17.226469,-0.38162553,25.595114,0.2954972,-0.03875736,-0.8298857,-0.012353446,-0.9610281,1.1464686,0.8752083,25.9522,0.6491242,13.76888,0.8247179,24.283152,0.3583283,24.166986,0.53686213,-8.564887,13.113647,-0.04887635,-0.0057880892,0.65329087,3.7037039,3.9215686,0.19749999,0.14428703,0.046666663,0.03091206,-19.10374,C:/proje/ser_proje/dataset\Calm\6783_sk_olcut.wav,Calm
20.979376,0.16666293,21.937962,22.300718,22.584705,0.6467438,60.66961,46.559338,18.408619,0.0,1.2861847,0.7322695,0.25137237,1.1987526,2.165801,1.9144287,23.85032,13.681822,7.6340995,6.4354944,1.1296494,0.8203771,23.937988,0.8844882,6.2966657,1.4510605,24.473913,0.7086521,5.448351,1.8097268,0.031166581,2.9531577,1.5550731,0.55108017,1.2456746,2.9053547,10.575532,2.85086,21.769228,0.42849913,529.1847,0.4812574,1254.7653,0.15487778,-70.66922,-1.2533311,1484.6285,0.1948126,926.00824,0.31729132,-76.91475,-1.0655258,2497.0688,0.1390397,783.322,0.35915607,-80.2089,-0.9896655,-14.02796,-0.35775462,25.308662,0.40809926,-0.00014534636,-238.06815,-0.018089198,-0.6861555,1.4777379,0.63490593,35.938335,0.36458704,4.665103,2.1862907,18.18882,0.9062575,6.7429814,1.3497468,0.16630317,5.2468843,-0.004952245,-0.020867687,0.6039895,2.8301888,2.0,0.32999998,0.29999998,0.14,0.08,-19.481846,C:/proje/ser_proje/dataset\Calm\6783_sk_ordek.wav,Calm
21.971794,0.11563507,22.416332,22.635454,22.925514,0.509182,128.14906,34.975918,129.41693,114.381004,1.0262954,0.7877493,0.14353876,1.0330442,1.7560781,1.6125394,9.4954405,3.3209019,7.221603,3.0197794,0.9197057,0.89344996,31.078398,0.34991574,14.119141,0.48205224,19.47272,0.4416496,28.09714,0.5932379,0.043141577,2.0072832,1.2467623,0.6114722,2.7216437,1.4248669,3.992667,3.4452908,25.85239,0.20592496,530.7925,0.4940169,1206.1385,0.15809253,-7.532211,-1.3021914,1545.5618,0.21110523,904.76306,0.16116913,-23.016994,-0.25617936,2488.5435,0.14849164,869.2175,0.34602976,-28.211514,-0.14933066,-18.256752,-0.22381918,27.341824,0.17824875,-0.01976041,-1.4938265,-0.009840272,-0.78154266,0.9845639,0.8281287,31.441872,0.35341898,13.717205,0.49668962,19.793922,0.44265088,28.688993,0.59286916,0.0,0.0,0.0,0.0,0.0,2.970297,1.0526316,0.94,0.0,0.0,0.0,-17.990541,C:/proje/ser_proje/dataset\Calm\6783_sk_orgu.wav,Calm
21.96641,0.121037,22.538229,22.803955,23.142971,0.60474205,179.15685,148.86426,50.578575,98.81344,0.93077874,0.8945255,0.161724,0.7559173,1.637831,1.476107,17.517248,18.412703,7.446199,2.603379,0.93450534,1.1887239,31.804472,0.47942436,14.984613,0.80086374,10.291461,1.0170045,-5.445589,-3.1188037,0.043470375,1.762644,1.6426511,0.7525984,0.90543437,4.9768944,9.885369,1.500256,33.41356,0.3260823,693.7605,0.33789936,1289.6993,0.20232876,-42.189293,-1.520128,1760.0658,0.2152061,934.48114,0.22362441,-53.101994,-1.0856813,2927.0115,0.117204644,696.65765,0.57353336,-58.50074,-0.949423,-22.691114,-0.37269434,30.652693,0.3225865,-0.01793953,-1.9358797,-0.038765125,-0.5365552,1.1070255,1.0639137,35.89798,0.38925615,17.170105,0.61393875,12.204225,0.8093512,-7.9688306,-2.0158834,-8.353943,16.821629,-0.024183867,-0.011153126,0.39542672,3.409091,2.4390244,0.34,0.26999998,0.089999996,0.0,-18.677477,C:/proje/ser_proje/dataset\Calm\6783_sk_pamuk.wav,Calm
23.414005,0.43546882,15.57233,22.689102,23.555,7.98267,198.24118,50.41381,2040.7793,0.0,1.3423566,0.807795,0.18054585,1.2814727,1.9463981,1.7658523,6.910068,4.9780164,6.3621826,0.0,0.8704256,1.3406687,7.8223586,2.9359968,18.41041,1.2374198,-7.565207,-1.9268819,-9.510236,-1.720179,0.013140364,1.8040915,1.0544249,0.82860404,-3.2107441,-1.8408108,2.2765164,2.8442342,17.334915,0.5222964,614.3307,0.3958455,1265.5704,0.11578047,-122.748566,-0.71875304,1593.8767,0.2917745,934.2368,0.20056967,-116.24431,-0.7588399,2644.9702,0.12560101,541.47986,0.29766575,-121.918686,-0.6677411,-8.997477,-0.66823334,21.124352,0.33122727,-0.019379677,-1.6512508,-0.027158596,-0.5156057,1.6240107,0.92826915,26.633064,0.6772725,3.3027315,5.9510164,-1.3678899,-10.235398,-11.282301,-1.5873276,0.9332411,2.6202807,-0.027082862,-0.02040208,0.390882,1.1111112,4.7619047,0.085,0.07566373,0.14333333,0.11264496,-19.843172,C:/proje/ser_proje/dataset\Calm\6783_sk_pas.wav,Calm
23.680187,0.031912748,23.01233,23.354773,24.291012,1.2786827,16.966558,9.484033,21.882713,7.6106668,0.9391036,0.80565244,0.17429346,0.7946599,1.5007612,1.3264678,14.93824,10.956201,9.085844,1.9609102,0.93707675,1.0068285,27.983725,0.4419488,9.4438095,1.3510225,18.557827,0.5844723,17.88803,0.57934064,0.03092227,0.6326242,1.5745033,0.58424526,4.0182257,0.50457937,-2.4833536,-2.7306478,19.575806,0.46816853,454.88467,0.37621236,1142.1351,0.10562098,-61.375717,-1.285414,1443.3865,0.13738589,801.0794,0.1494649,-71.69997,-0.99023813,2467.8389,0.10572077,643.28394,0.21813121,-75.48886,-0.9136249,-20.023687,-0.31865224,28.78136,0.31102905,-0.0151534695,-1.7884618,-0.0057318527,-1.5239116,1.2279752,0.79407007,33.452614,0.27389905,9.455798,1.2921302,23.32693,0.35520712,20.478935,0.46941027,-9.878105,21.347412,-0.03414164,-0.0015331785,0.3002723,3.1578948,2.247191,0.325,0.044999998,0.099999994,0.08,-19.711084,C:/proje/ser_proje/dataset\Calm\6783_sk_pihti.wav,Calm
22.507027,0.08192198,22.759588,23.030602,23.192703,0.433115,103.298004,85.591125,2.7067604,10.6080885,1.1318731,0.8589339,0.16823159,0.85002494,1.9265332,1.7583016,11.34446,5.7392263,9.950093,3.3545043,0.87197113,0.8970631,27.46413,0.494883,9.759797,1.0383546,20.706486,0.48486003,21.278782,0.35791722,0.035508256,2.1434855,1.5327724,0.64604783,2.3554251,1.7911627,1.9200852,3.276045,21.98235,0.56083417,599.7983,0.50416577,1295.4114,0.24669278,-26.937147,-1.4140896,1605.167,0.20068511,1021.1783,0.2085294,-34.55007,-0.9531072,2599.0916,0.13177682,858.3891,0.34350717,-39.183235,-0.8228925,-17.14154,-0.46296778,25.078136,0.44123325,-0.027948318,-1.0407449,-0.0044176895,-1.7715825,0.96740395,0.80322045,28.387651,0.49679282,9.64985,1.1079576,22.400434,0.41629007,22.090002,0.3413746,-13.868044,24.369246,-0.026770262,-0.012081215,0.20890592,1.8518519,2.9411764,0.31,0.19096246,0.02,0.0,-19.306358,C:/proje/ser_proje/dataset\Calm\6783_sk_rihtim.wav,Calm
22.132172,0.15920833,20.52922,23.361298,24.899918,4.370697,356.2743,464.147,137.72493,90.10071,0.8124759,1.183134,0.13288422,0.4260369,1.1258593,0.99297506,1.871756,1.8490399,7.203419,0.0,0.55090755,1.710225,17.26692,1.2648989,14.7692995,1.1844703,0.8796957,12.532185,10.757478,0.6640144,0.06757337,1.4873947,1.3589283,0.52783763,-0.3607306,-9.506058,10.941192,1.4720681,19.954592,0.64850736,724.36273,0.404351,1190.8557,0.19059472,-60.104828,-1.2365401,1696.9679,0.25780794,1070.1942,0.40954307,-61.973972,-1.1821208,2708.728,0.16289952,740.5404,0.36219817,-67.19548,-1.0428394,-13.065209,-0.45997965,24.770233,0.26082733,-0.04446525,-0.6807692,-0.0177099,-1.0053574,0.7019077,1.5107455,25.332659,0.5828357,7.8126965,1.4573873,1.6635164,7.093255,10.628518,0.7046833,-0.93134016,5.1434803,-0.058426604,-0.006650341,0.15669547,0.7246377,2.2727275,0.32999998,0.20461345,0.14,0.089999996,-21.558113,C:/proje/ser_proje/dataset\Calm\6783_sk_saf.wav,Calm
29.512917,0.467064,22.121262,22.233229,53.853046,31.731785,113.3264,79.96676,177.89354,0.0,1.5246826,0.84991586,0.20739591,1.101264,3.0509713,2.8435755,24.78767,21.345036,20.809235,10.71617,1.2339492,1.0527761,24.166555,1.1551144,-5.5078425,-2.8816614,13.355712,1.4910969,7.07198,1.2100868,0.030498056,0.8516958,1.5236516,0.4520532,-0.52662295,-5.1511354,4.133538,4.033186,9.203222,2.229752,604.2635,0.43257597,1288.2311,0.2714413,-21.379948,-2.306731,1604.6572,0.2712464,1160.4117,0.18649425,-15.163101,-2.977328,2562.7725,0.14700097,1080.4634,0.5155219,-21.372517,-2.138652,-3.4231663,-3.640975,13.859768,1.0259953,-0.026334418,-1.3307359,-0.01605498,-0.5994086,1.3849155,0.9522245,24.982769,1.1759046,-7.6968164,-2.0124025,13.08516,1.5850769,6.1774516,1.4168732,-9.636582,13.091588,-0.064387396,-0.0066575077,0.43099505,3.0612247,2.1739132,0.42499998,0.36499998,0.04,0.0,-19.415392,C:/proje/ser_proje/dataset\Calm\6783_sk_sarap.wav,Calm
27.629797,0.60358554,13.42921,22.595821,53.841816,40.412605,196.18771,166.31393,86.940254,55.567932,1.2255899,1.0245116,0.13146172,0.698691,2.1015277,1.970066,12.312163,13.084119,16.411882,10.672894,0.76966465,1.2893654,9.670617,2.3785958,2.64612,5.2048535,27.383274,0.53208435,9.617491,1.242164,0.042573735,1.5325795,1.451916,0.6569876,-1.9343969,-1.9360107,13.11129,4.0421624,4.134653,6.7728887,825.10846,0.3805704,1061.3008,0.29186547,-52.85761,-1.3182949,1866.5162,0.19265759,954.2239,0.36667392,-40.630512,-1.5966649,2895.9927,0.117260285,889.9307,0.36893672,-37.7968,-1.7642602,-5.2347584,-2.7712471,13.076641,1.2522215,-0.051887907,-0.7518765,-0.0068858196,-1.1125536,0.87336457,1.2154126,11.1931095,2.1804352,2.23388,6.4723077,26.366308,0.5501931,9.796868,1.3023672,2.4437103,0.5482972,-0.048853666,-0.0046027065,0.40482107,1.8518518,3.846154,0.21166666,0.10446955,0.0425,0.017853571,-21.496647,C:/proje/ser_proje/dataset\Calm\6783_sk_sarj.wav,Calm
19.66549,0.26452422,12.642427,22.902315,24.154463,11.512035,120.709694,139.15883,-13.6349945,94.31408,0.9971453,0.8936898,0.17118296,0.69506824,1.854531,1.6833481,13.433952,6.390319,13.960379,9.812915,0.8206887,1.2378353,13.276282,1.4235141,12.386604,1.0040996,24.981684,0.5565026,17.801636,0.90873003,0.069549024,2.0702846,1.6049318,0.6681685,0.24354419,15.067808,26.863367,1.7698846,16.499416,0.5047605,864.14307,0.4014366,982.4184,0.36746508,-53.220722,-1.2935939,1869.9945,0.21121943,836.06903,0.242917,-55.558254,-1.2016083,2878.861,0.13310088,774.3393,0.5723643,-55.99364,-1.1873645,-13.327817,-0.47353035,19.521755,0.39663872,-0.03373277,-1.0685053,0.0046695666,3.313681,1.0160451,1.0688304,19.185595,0.7358217,8.271797,0.9561397,28.936335,0.45476758,19.19793,0.8120693,3.4074495,1.6185873,-0.061811935,-0.0043161837,0.21319985,3.90625,2.4590163,0.32,0.26419687,0.105,0.065,-20.483107,C:/proje/ser_proje/dataset\Calm\6783_sk_satir.wav,Calm
32.94182,0.49653125,22.391058,22.557943,55.336075,32.945015,611.7085,333.86566,-141.7989,176.41377,1.3089709,0.73737293,0.3360902,1.260694,1.9470422,1.610952,25.019941,19.715668,13.332029,11.960208,0.96833426,0.91658163,12.053966,2.3364449,-2.1236136,-6.0567217,37.059063,0.38062772,12.796476,0.9765299,0.027736718,1.074887,1.6409309,0.51046646,0.27880666,16.79936,-5.9109044,-2.4631371,5.0648866,4.4309993,801.95715,0.58783484,1098.9773,0.34964547,-58.29561,-1.4185927,1864.8644,0.24472901,899.41724,0.31361014,-52.171467,-1.4747852,2794.0881,0.1304539,870.7954,0.27713317,-52.086258,-1.4718802,-2.2579813,-7.656534,10.681245,1.436548,-0.020218538,-1.301825,-0.008449855,-1.4198992,1.2180011,0.70502746,15.227366,2.0939555,-5.6695933,-2.2009811,36.32228,0.4044064,15.620249,0.7106078,-0.99869084,6.175431,-0.040471453,-0.010243269,0.4052591,3.5714285,4.6728973,0.154,0.23913175,0.06,0.014142135,-21.823616,C:/proje/ser_proje/dataset\Calm\6783_sk_senlik.wav,Calm
23.001753,0.035696853,22.630493,22.86196,23.329,0.6985073,6.0823507,18.433998,116.19949,135.54929,1.1265085,0.88000244,0.19437051,1.0097893,1.4181324,1.2237619,25.802267,21.605886,11.348403,6.9807744,0.90291387,1.2242159,14.581391,1.8407937,11.665448,1.5971136,17.014149,0.5035511,12.873492,0.69053084,0.032416362,0.84395266,1.7293131,0.4464465,1.4948314,1.2514386,5.003969,1.1953081,15.050019,0.57175606,470.8133,0.47637558,1129.1167,0.15920858,-82.808495,-1.0359236,1508.349,0.16640347,702.15533,0.2732077,-86.746185,-0.9399187,2518.2021,0.11504794,597.42584,0.17236976,-87.386696,-0.92631304,-12.544714,-0.44679895,19.343147,0.40808016,-0.006413984,-4.315683,-0.021253945,-0.51881355,1.3907963,0.88276345,29.592464,0.55103254,0.7342557,16.886105,21.591944,0.3447889,16.600843,0.47449267,2.4525387,2.9708679,-0.04034864,-0.011583045,0.26284316,2.9126215,4.166667,0.1425,0.16021469,0.10666667,0.10873004,-20.279346,C:/proje/ser_proje/dataset\Calm\6783_sk_sepet.wav,Calm
22.1564,0.08591308,22.267618,22.428923,22.79157,0.5239525,162.87955,120.99068,74.85589,64.33509,1.0710422,0.95882875,0.16492993,0.75936604,1.8480762,1.6831462,21.427643,23.697931,9.4561615,3.2065954,0.8316926,1.1605135,17.946373,1.2712859,13.008624,0.9189022,30.290733,0.5814081,23.197124,0.3613951,0.02561102,1.162326,1.2296506,0.5992683,3.2163575,0.7670476,4.334514,1.780546,24.159952,0.44063863,540.42505,0.4180678,1216.0898,0.1995884,-58.665554,-1.3402761,1650.7792,0.10475846,712.3897,0.4577014,-71.10922,-0.9864295,2583.9866,0.09405202,834.6859,0.32033703,-66.91575,-1.0896125,-17.921436,-0.46337524,23.329124,0.41693863,-0.025962219,-1.2747997,-0.013754261,-0.72704387,1.0975541,0.9387678,28.596464,0.36733225,9.196978,1.2093102,37.52338,0.40762258,23.002682,0.40407723,4.4341764,4.8243303,-0.045869406,-0.004677195,0.22442688,2.0833335,2.247191,0.33499998,0.255,0.19,0.0,-19.434393,C:/proje/ser_proje/dataset\Calm\6783_sk_serin.wav,Calm
19.253902,0.20210819,14.047382,21.700813,22.338737,8.291355,110.887245,67.86547,86.113464,72.20767,0.7717373,1.1580688,0.13098204,0.29896536,1.2607807,1.1297987,3.9392273,1.7126977,9.039843,4.4154115,0.5201161,1.3438934,13.250646,1.3434048,17.586494,0.8114044,27.381556,0.8173961,13.966527,0.5620643,0.030591391,1.3452525,1.4702961,0.5728548,-0.9747833,-5.3513627,3.339918,1.2448891,22.780582,0.39047062,560.2829,0.5157359,1051.598,0.24297832,-74.57173,-1.1619151,1664.712,0.15461852,640.9554,0.6527103,-84.756714,-0.91585684,2647.4744,0.11409395,746.8226,0.32606155,-80.77022,-0.99655753,-14.625789,-0.5065972,21.085478,0.4007166,-0.028978825,-1.1493429,-0.015061365,-0.8312707,0.7382297,1.0642487,19.84992,0.57477903,13.432655,0.94357836,37.11893,0.5909562,16.166315,0.41372585,-5.72096,12.538382,-0.05152643,-0.007888781,0.13324508,1.2903227,2.0134227,0.32,0.27604347,0.22999999,0.049999997,-23.48219,C:/proje/ser_proje/dataset\Calm\6783_sk_sevgi.wav,Calm
24.254356,0.32144928,22.981289,23.261759,23.626404,0.6451149,556.76025,406.70337,128.93407,7.3109283,0.78728205,0.66170555,0.19996993,0.77937484,1.3210173,1.1210474,10.025589,6.791562,5.341823,2.8402834,0.49382085,1.0150278,9.04458,2.642954,24.216995,0.41163012,34.29082,0.52893865,20.757288,0.3695743,0.030415464,1.2643441,1.375644,0.70581865,1.8422312,2.3735902,7.007717,1.2672211,20.909811,0.6177356,625.36255,0.53895277,1054.9202,0.24295647,-68.40571,-1.122014,1827.6919,0.16244893,595.0264,0.6194642,-73.08979,-0.9371684,2722.652,0.13352445,740.9658,0.42740676,-67.65579,-1.0520216,-16.82276,-0.58903706,21.589907,0.48773864,-0.06147906,-0.41419718,-0.017103571,-0.7540008,0.61224157,0.91634333,17.410604,1.224541,21.317055,0.39314905,41.12419,0.38802093,19.706678,0.31380323,-1.5931158,5.6593437,-0.07441114,-0.010167691,0.29941547,3.960396,4.255319,0.16499999,0.12599602,0.07,0.042426404,-20.550272,C:/proje/ser_proje/dataset\Calm\6783_sk_simit.wav,Calm
21.159672,0.17632242,18.532166,22.268854,23.571144,5.0389786,31.696632,71.53966,174.81465,169.78535,1.1088443,0.804803,0.20607471,0.97621137,1.8735654,1.6674907,26.488182,15.018975,7.8838654,6.082809,1.0489237,1.1273766,22.588367,1.310587,13.06458,0.9661463,11.805238,1.2405719,-8.981244,-2.0573034,0.051601645,1.0247549,1.393735,0.7479514,-1.3314011,-2.6098115,5.017119,1.3111321,23.553766,0.43036562,626.83716,0.39528093,1214.7686,0.1363997,-62.352013,-1.3172573,1589.7551,0.24285622,852.87616,0.2889982,-68.24658,-1.1524976,2719.9355,0.10675924,584.99493,0.26226017,-75.47822,-0.97852933,-16.219866,-0.50019234,26.591738,0.25829622,-0.0072243,-6.150828,-0.040948454,-0.57521915,1.4307288,0.8950408,37.664143,0.37253729,7.736822,1.3224369,8.765759,1.279649,-15.003438,-1.2500937,8.86107,-2.1862965,-0.06456876,-0.0016396154,0.34727046,3.2258065,3.4482758,0.19999999,0.18547237,0.11,0.089999996,-19.544083,C:/proje/ser_proje/dataset\Calm\6783_sk_soba.wav,Calm
